Fusion File,SSIM Pre,PSNR Pre,RMSE Pre,MAE Pre,MSE Pre,SSIM Post,PSNR Post,RMSE Post,MAE Post,MSE Post,Avg SSIM,Avg PSNR,Avg RMSE,Avg MAE,Avg MSE
brovey_post.tif,0.20733965743530028,10.900011199127285,0.2851014591553924,0.2786311404626108,0.08128284201253388,0.18629376852482551,10.623291930514915,0.29433059167816855,0.2887586206624508,0.08663049719762078,0.1968167129800629,10.7616515648211,0.2897160254167805,0.2836948805625308,0.08395666960507733
brovey_pre.tif,0.22611037784003704,11.789371932811285,0.25735428477695166,0.25029915418918025,0.06623122789305633,0.20234141993200935,11.488436291721847,0.26642696982547265,0.26038363444140755,0.07098333025038331,0.2142258988860232,11.638904112266566,0.26189062730121215,0.2553413943152939,0.06860727907171982
pca_post.tif,0.5029977474814683,14.672355891118187,0.18466398591767808,0.18222732301795366,0.0341007876950044,0.4679652382491797,14.261307335301465,0.19361305300933326,0.19195869955030817,0.037486014295594894,0.485481492865324,14.466831613209827,0.18913851946350568,0.18709301128413092,0.03579340099529965
pca_pre.tif,0.5310661200540295,15.231655467492043,0.17314789919769574,0.17100793673407488,0.029980194996575407,0.469309112763421,14.736276571411459,0.1833100059158523,0.1809397531894385,0.033602558268869806,0.5001876164087253,14.983966019451751,0.178228952556774,0.1759738449617567,0.03179137663272261
wavelet_post.tif,0.7299777257185793,23.419209153735064,0.0674589445961262,0.0634814897195334,0.0045507092060232245,0.7192169880503713,22.752683096308694,0.07283931370211852,0.07044010883394602,0.00530556562059563,0.7245973568844752,23.085946125021877,0.07014912914912236,0.0669607992767397,0.0049281374133094275
wavelet_pre.tif,0.5600084705767107,15.68039066098461,0.16442977667801653,0.16312806560256668,0.027037151458382393,0.48775236051188325,15.110021711111933,0.17558965051826125,0.17339691029753293,0.03083172536912512,0.523880415544297,15.395206186048272,0.17000971359813888,0.1682624879500498,0.028934438413753757
